brand,model,color,year,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,fuel_consumption_g_km,mileage_in_km,price_in_euro
dacia,Duster,white,2023,150.0,Automatic,Petrol,6.2,141.0,11.0,26950.0
fiat,500C,blue,2022,71.0,Manual,Hybrid,4.8,109.0,99.0,19990.0
jeep,Grand Cherokee,black,2015,250.0,Automatic,Diesel,7.5,199.0,180000.0,19499.0
bmw,118,black,2017,150.0,Manual,Diesel,4.3,119.0,99481.0,16980.0
bmw,Z8,black,2002,400.0,Manual,Petrol,14.5,139.0,65900.0,227500.0
hyundai,KONA,grey,2020,204.0,Automatic,Electric,5.8,0.0,68900.0,25950.0
audi,Q2,orange,2018,150.0,Manual,Petrol,5.8,139.0,48141.0,25900.0
bmw,X1,black,2010,177.0,Automatic,Diesel,6.2,139.0,154000.0,11500.0
citroen,C4 Picasso,blue,2016,131.0,Manual,Petrol,5.0,115.0,51000.0,14790.0
audi,Q3,blue,2017,150.0,Automatic,Petrol,6.2,143.0,99998.0,20990.0
ford,Transit,white,2013,125.0,Manual,Diesel,7.0,194.0,185000.0,4400.0
ford,Focus,blue,2012,116.0,Manual,Diesel,4.2,109.0,108000.0,6000.0
hyundai,i10,silver,2014,67.0,Manual,Petrol,4.7,111.0,43250.0,7650.0
land-rover,Land Rover Range Rover,black,2018,340.0,Automatic,Diesel,8.4,219.0,128654.0,63500.0
ford,Focus,red,2012,150.0,Manual,Petrol,6.0,139.0,91063.0,10990.0
bmw,X1,grey,2011,204.0,Manual,Diesel,6.0,139.0,150500.0,13499.0
audi,A3,red,2020,150.0,Manual,Petrol,6.4,145.0,17770.0,24550.0
bmw,330,black,2001,231.0,Manual,Petrol,9.6,139.0,206500.0,8300.0
audi,A6,blue,2018,320.0,Automatic,Diesel,6.2,164.0,50900.0,38770.0
bmw,320,blue,2011,170.0,Manual,Petrol,6.6,154.0,65300.0,14490.0
ford,Tourneo Connect,grey,2016,101.0,Manual,Petrol,5.6,129.0,93746.0,22990.0
audi,A3,black,2009,125.0,Manual,Petrol,6.1,145.0,144850.0,7400.0
ford,C-Max,white,2016,101.0,Manual,Petrol,5.1,117.0,49000.0,13699.0
bmw,X1,brown,2010,143.0,Manual,Diesel,5.7,150.0,170000.0,8700.0
ford,Focus,red,2020,120.0,Manual,Diesel,3.6,92.0,32000.0,19000.0
dacia,Sandero,black,2019,90.0,Automatic,Petrol,5.3,120.0,39000.0,12950.0
dacia,Sandero,blue,2018,90.0,Manual,Petrol,4.9,109.0,63300.0,12500.0
jeep,Compass,black,2021,150.0,Automatic,Petrol,6.1,138.0,15324.0,32990.0
hyundai,i30,white,2019,140.0,Manual,Petrol,5.9,146.0,16642.0,9100.0
ford,Puma,silver,2023,125.0,Automatic,Petrol,4.5,110.0,10.0,26690.0
hyundai,i30,red,2017,110.0,Automatic,Diesel,3.9,102.0,97000.0,11999.0
kia,XCeed,silver,2023,160.0,Automatic,Petrol,6.1,139.0,900.0,29970.0
hyundai,IONIQ,silver,2018,141.0,Automatic,Hybrid,1.1,120.0,52700.0,18480.0
dacia,Logan,grey,2019,90.0,Manual,Petrol,5.3,120.0,56000.0,14990.0
kia,Ceed SW / cee'd SW,blue,2023,101.0,Manual,Petrol,5.8,132.0,20.0,22990.0
ford,Transit Custom,blue,2023,170.0,Manual,Diesel,6.5,201.0,10.0,37988.0
bmw,X5,black,2019,394.0,Automatic,Hybrid,1.2,120.0,66147.0,68499.0
ford,Tourneo Custom,red,2021,131.0,Manual,Diesel,6.3,165.0,33721.0,43440.0
audi,TT,blue,2014,360.0,Automatic,Petrol,5.8,139.0,87000.0,34980.0
citroen,C3 Aircross,red,2020,131.0,Automatic,Petrol,5.0,114.0,39800.0,17990.0
bmw,540,grey,2017,320.0,Automatic,Diesel,5.5,145.0,185091.0,24750.0
bmw,440,white,2023,374.0,Automatic,Petrol,8.1,186.0,20.0,81400.0
kia,Sportage,black,2021,177.0,Automatic,Petrol,8.5,192.0,10307.0,33980.0
bmw,X1,silver,2012,150.0,Manual,Petrol,7.7,182.0,109000.0,11900.0
jeep,Renegade,grey,2018,170.0,Automatic,Diesel,6.6,139.0,98000.0,22000.0
audi,A3,red,2014,105.0,Automatic,Diesel,3.9,102.0,31600.0,20800.0
bmw,420,grey,2015,184.0,Automatic,Petrol,6.5,152.0,74000.0,25900.0
ford,Kuga,silver,2020,190.0,Automatic,Diesel,4.8,127.0,18800.0,36800.0
audi,Q3,blue,2015,150.0,Manual,Diesel,5.0,130.0,44886.0,20550.0
fiat,Panda,white,2015,69.0,Manual,Petrol,5.2,119.0,157000.0,5780.0
bmw,535,blue,2012,306.0,Automatic,Petrol,8.4,195.0,174771.0,17800.0
audi,A6,blue,2022,340.0,Automatic,Petrol,5.8,139.0,14300.0,52985.0
audi,Q8,black,2021,286.0,Automatic,Diesel,8.3,217.0,29960.0,75090.0
audi,SQ7,red,2017,435.0,Automatic,Diesel,7.6,199.0,109000.0,52990.0
citroen,C4 Cactus,grey,2020,110.0,Manual,Petrol,6.1,137.0,53500.0,16790.0
dodge,Grand Caravan,red,2019,283.0,Automatic,Petrol,5.8,139.0,56645.0,25900.0
ford,Galaxy,silver,2005,116.0,Manual,Petrol,10.1,239.0,156800.0,3500.0
ford,Focus,silver,2014,182.0,Manual,Petrol,6.0,140.0,77960.0,13990.0
bmw,i3,grey,2019,170.0,Automatic,Electric,5.8,0.0,32002.0,26450.0
alfa-romeo,Alfa Romeo Stelvio,black,2022,209.0,Automatic,Diesel,5.7,149.0,10.0,49490.0
audi,A6,blue,2018,286.0,Automatic,Diesel,5.9,155.0,57401.0,45423.0
bmw,116,black,2009,122.0,Automatic,Petrol,6.8,158.0,169000.0,6999.0
audi,TTS,grey,2015,310.0,Automatic,Petrol,6.9,159.0,134945.0,29999.0
bmw,318,silver,2004,143.0,Manual,Petrol,7.7,139.0,231900.0,990.0
bmw,330,white,2009,272.0,Manual,Petrol,7.2,171.0,106741.0,14950.0
bmw,320,silver,2011,184.0,Automatic,Diesel,5.3,139.0,109500.0,14500.0
hyundai,TUCSON,silver,2019,136.0,Manual,Diesel,5.0,132.0,44790.0,21485.0
ford,Kuga,red,2023,150.0,Manual,Petrol,6.6,149.0,10.0,39390.0
hyundai,i30,silver,2019,136.0,Automatic,Diesel,4.2,130.0,45538.0,19970.0
ford,Mondeo,grey,2009,116.0,Manual,Diesel,5.9,156.0,205140.0,5000.0
bmw,418,brown,2017,150.0,Manual,Diesel,4.1,109.0,98000.0,20990.0
audi,A4,silver,2002,131.0,Automatic,Petrol,8.0,192.0,215300.0,1950.0
audi,A3,white,2022,110.0,Automatic,Petrol,4.4,102.0,26908.0,27750.0
bmw,318,silver,2016,143.0,Manual,Diesel,4.5,119.0,189000.0,14500.0
ford,C-Max,grey,2015,150.0,Manual,Petrol,6.1,139.0,84420.0,13500.0
ford,Focus,grey,2019,150.0,Manual,Petrol,5.3,121.0,78500.0,18490.0
audi,A6,grey,2020,204.0,Automatic,Diesel,4.4,156.0,68000.0,37890.0
ford,Kuga,silver,2018,179.0,Automatic,Diesel,5.2,134.0,106606.0,18980.0
bmw,116,black,2007,122.0,Manual,Petrol,6.1,143.0,75000.0,6990.0
hyundai,KONA,red,2022,120.0,Manual,Petrol,5.2,119.0,37999.0,21290.0
ford,Kuga,grey,2016,182.0,Automatic,Petrol,7.4,171.0,86000.0,19900.0
fiat,500C,red,2023,69.0,Manual,Petrol,4.8,109.0,6.0,19490.0
audi,A5,grey,2017,190.0,Automatic,Diesel,4.1,139.0,92000.0,29390.0
ford,Kuga,silver,2014,150.0,Manual,Petrol,6.8,161.0,97730.0,12700.0
mazda,CX-5,grey,2019,165.0,Manual,Petrol,6.4,146.0,47423.0,24395.0
alfa-romeo,Alfa Romeo Stelvio,grey,2021,510.0,Automatic,Petrol,10.0,229.0,45000.0,72690.0
citroen,C4,brown,2021,131.0,Automatic,Petrol,4.8,110.0,25314.0,25290.0
hyundai,STARIA,grey,2022,177.0,Automatic,Diesel,8.5,222.0,10.0,49990.0
land-rover,Land Rover Defender,brown,2023,300.0,Automatic,Diesel,7.6,199.0,7090.0,97500.0
kia,Sportage,grey,2019,185.0,Automatic,Diesel,5.8,152.0,20700.0,28198.0
fiat,500,grey,2023,71.0,Manual,Hybrid,4.6,106.0,99.0,17190.0
bmw,Z4,black,2007,265.0,Automatic,Petrol,9.0,216.0,127500.0,19990.0
hyundai,KONA,black,2021,204.0,Automatic,Electric,5.8,0.0,32423.0,29290.0
bmw,X1,silver,2017,136.0,Manual,Petrol,5.1,119.0,23943.0,21940.0
bentley,Continental,blue,2011,575.0,Automatic,Petrol,17.2,139.0,67000.0,98941.0
hyundai,iX35,black,2014,116.0,Manual,Diesel,5.3,139.0,71000.0,11500.0
fiat,500,white,2018,69.0,Manual,Petrol,5.8,139.0,41600.0,12524.0
ford,EcoSport,blue,2019,125.0,Manual,Petrol,5.3,119.0,25800.0,17900.0
bmw,114,black,2014,102.0,Manual,Petrol,5.5,127.0,58436.0,13490.0
hyundai,IONIQ,blue,2020,105.0,Automatic,Hybrid,1.1,120.0,28390.0,27190.0
audi,Q3,white,2013,170.0,Manual,Petrol,7.3,173.0,111940.0,17999.0
audi,A3,black,2008,102.0,Manual,Petrol,6.9,139.0,86000.0,7890.0
audi,S6,blue,2023,344.0,Automatic,Diesel,7.3,192.0,1100.0,95950.0
dacia,Duster,grey,2022,116.0,Manual,Diesel,4.7,124.0,15.0,25490.0
kia,Sportage,white,2018,177.0,Manual,Petrol,5.8,139.0,55400.0,19950.0
dodge,RAM,bronze,2022,401.0,Automatic,LPG,15.3,135.0,37630.0,66800.0
kia,Stonic,grey,2017,120.0,Manual,Petrol,5.0,115.0,47000.0,20288.0
ford,Edge,black,2016,320.0,Automatic,Petrol,5.9,152.0,57400.0,26950.0
ford,Focus,grey,2020,280.0,Automatic,Petrol,7.9,180.0,12900.0,32450.0
hyundai,i30,black,2009,90.0,Manual,Diesel,4.5,139.0,231000.0,3800.0
ford,Transit,silver,2013,101.0,Manual,Diesel,7.0,186.0,78000.0,16000.0
bmw,318,black,2010,143.0,Manual,Petrol,6.3,147.0,89636.0,10480.0
jeep,Cherokee,black,2018,200.0,Automatic,Diesel,6.1,139.0,126000.0,22200.0
citroen,C3,grey,2018,82.0,Manual,Petrol,4.7,106.0,54000.0,12990.0
audi,A3,beige,2019,190.0,Automatic,Petrol,6.3,144.0,44480.0,30690.0
ford,Fiesta,silver,2018,101.0,Manual,Petrol,5.1,110.0,52000.0,12889.0
aston-martin,Aston Martin DB7,blue,1999,340.0,Manual,Petrol,14.7,139.0,25484.0,43980.0
honda,Insight,white,2009,88.0,Automatic,Hybrid,4.6,105.0,72750.0,10980.0
jeep,Gladiator,black,2022,264.0,Automatic,Diesel,8.5,225.0,9.0,103390.0
audi,A4,black,2019,190.0,Automatic,Diesel,6.2,163.0,74300.0,28450.0
dodge,Nitro,black,2008,177.0,Manual,Diesel,8.6,228.0,129986.0,14790.0
audi,TT RS,black,2018,400.0,Automatic,Petrol,8.3,189.0,36800.0,35580.0
audi,Q5,grey,2012,245.0,Automatic,Diesel,6.4,169.0,267500.0,18350.0
fiat,Tipo,white,2020,120.0,Manual,Petrol,7.2,167.0,48935.0,16750.0
audi,Q3,orange,2018,150.0,Manual,Diesel,5.7,150.0,39900.0,19890.0
dacia,Duster,grey,2012,90.0,Manual,Diesel,5.0,133.0,103000.0,8680.0
bmw,540,grey,2018,340.0,Automatic,Petrol,7.3,139.0,139500.0,44000.0
ford,Focus,white,2020,120.0,Automatic,Diesel,4.9,128.0,69437.0,17480.0
kia,Carens,black,2015,141.0,Manual,Diesel,4.8,139.0,185000.0,13000.0
audi,A5,grey,2013,177.0,Automatic,Diesel,5.3,139.0,167000.0,15999.0
hyundai,i20,red,2018,101.0,Manual,Petrol,4.4,102.0,5962.0,15710.0
audi,A1,silver,2023,110.0,Automatic,Petrol,6.2,142.0,3500.0,37929.0
dodge,RAM,grey,2022,401.0,Automatic,Petrol,15.3,139.0,7930.0,89800.0
chevrolet,Camaro,blue,2020,340.0,Automatic,Petrol,5.8,139.0,41000.0,33500.0
bmw,440,black,2017,360.0,Automatic,Petrol,7.2,139.0,88000.0,42999.0
hyundai,SANTA FE,white,2023,230.0,Automatic,Hybrid,6.1,139.0,100.0,49990.0
bmw,520,black,2004,170.0,Manual,Petrol,9.0,219.0,268044.0,2899.0
isuzu,D-Max,white,2016,163.0,Automatic,Diesel,5.8,139.0,64200.0,33995.0
kia,XCeed,black,2021,160.0,Automatic,Petrol,6.4,139.0,23347.0,23775.0
jeep,Renegade,green,2023,131.0,Automatic,Hybrid,5.8,131.0,10.0,31880.0
lada,Niva,grey,2019,83.0,Manual,Petrol,9.8,226.0,50000.0,11900.0
aston-martin,Aston Martin Rapide,green,2018,560.0,Automatic,Petrol,14.2,139.0,9860.0,139900.0
fiat,Tipo,black,2019,95.0,Manual,Petrol,6.6,150.0,9650.0,14250.0
fiat,500X,grey,2019,120.0,Manual,Petrol,6.0,138.0,35990.0,21800.0
audi,A4,white,2009,190.0,Automatic,Diesel,6.4,167.0,225000.0,11000.0
hyundai,VELOSTER,red,2012,140.0,Automatic,Petrol,5.8,139.0,94175.0,13900.0
ford,Transit Custom,white,2023,131.0,Manual,Diesel,7.5,198.0,10.0,39850.0
bmw,X1,black,2010,150.0,Manual,Petrol,8.2,139.0,135000.0,10500.0
ford,Focus,grey,2004,101.0,Manual,Petrol,6.8,163.0,195500.0,1650.0
audi,A5,blue,2011,163.0,Automatic,Diesel,6.4,139.0,175000.0,13000.0
bmw,X3,black,2007,286.0,Automatic,Diesel,8.7,232.0,172486.0,11900.0
audi,A6,black,2002,155.0,Automatic,Diesel,6.9,186.0,256787.0,1550.0
bmw,320,silver,2004,150.0,Automatic,Diesel,5.9,158.0,302259.0,1500.0
ford,Focus,white,2018,140.0,Manual,Petrol,4.7,112.0,62027.0,9000.0
citroen,C5,black,2023,131.0,Automatic,Petrol,6.7,152.0,15.0,39740.0
hyundai,Genesis,blue,2016,315.0,Automatic,Petrol,5.8,139.0,56000.0,26990.0
ford,Fiesta,black,2019,86.0,Manual,Petrol,5.2,135.0,57724.0,12950.0
bmw,X2,gold,2018,190.0,Automatic,Diesel,4.8,126.0,78894.0,29840.0
ford,Mondeo,silver,2020,190.0,Automatic,Diesel,4.9,130.0,26080.0,34580.0
ford,S-Max,black,2018,150.0,Automatic,Diesel,5.2,134.0,59978.0,28880.0
kia,Sportage,black,2016,177.0,Automatic,Petrol,7.5,175.0,42000.0,21999.0
citroen,C5 Aircross,grey,2023,131.0,Automatic,Diesel,5.5,145.0,10.0,17990.0
bmw,320,black,2014,184.0,Automatic,Diesel,4.6,139.0,171000.0,17000.0
citroen,Berlingo,brown,2018,120.0,Manual,Diesel,4.4,115.0,82753.0,16590.0
bmw,430,black,2016,258.0,Automatic,Diesel,5.1,134.0,107453.0,25490.0
fiat,500,black,2020,69.0,Manual,Petrol,5.5,126.0,17539.0,12980.0
hyundai,TUCSON,red,2016,177.0,Manual,Petrol,5.8,139.0,139996.0,14500.0
ford,Mondeo,silver,2019,165.0,Automatic,Petrol,7.5,196.0,27003.0,21640.0
kia,Soul,blue,2023,204.0,Automatic,Electric,5.8,0.0,300.0,41750.0
ford,Kuga,black,2016,150.0,Automatic,Diesel,5.2,134.0,90486.0,19875.0
ford,Focus,silver,2021,125.0,Automatic,Petrol,5.8,139.0,4430.0,24090.0
bmw,428,grey,2014,245.0,Manual,Petrol,6.6,156.0,92000.0,21910.0
bmw,125,black,2017,224.0,Automatic,Diesel,4.3,114.0,186234.0,16950.0
audi,Q5,white,2022,204.0,Automatic,Petrol,7.7,176.0,8737.0,46880.0
kia,Stonic,silver,2023,101.0,Automatic,Petrol,4.8,109.0,10.0,25440.0
ford,Focus,grey,2015,250.0,Manual,Petrol,6.9,158.0,79735.0,22930.0
audi,A3,red,2019,150.0,Manual,Petrol,5.2,119.0,29680.0,22989.0
ford,Focus,black,2016,150.0,Automatic,Diesel,4.4,139.0,148000.0,20990.0
fiat,Ducato,white,2009,101.0,Manual,Diesel,7.5,199.0,194000.0,6900.0
dacia,Sandero,silver,2023,91.0,Automatic,Petrol,5.7,129.0,85.0,17840.0
audi,A6,black,2007,179.0,Automatic,Diesel,8.7,232.0,393000.0,5500.0
kia,Sportage,black,2016,135.0,Manual,Petrol,6.8,161.0,69000.0,17999.0
kia,Niro,white,2020,105.0,Automatic,Hybrid,1.3,120.0,16000.0,30890.0
fiat,500,red,2016,69.0,Automatic,Petrol,4.8,111.0,22965.0,13500.0
land-rover,Land Rover Discovery Sport,black,2018,179.0,Automatic,Diesel,5.8,203.0,77000.0,29950.0
audi,A3,blue,2017,184.0,Automatic,Diesel,5.0,130.0,29800.0,23880.0
ford,Focus,blue,2006,90.0,Manual,Diesel,4.7,125.0,265117.0,1190.0
fiat,Doblo,red,2022,120.0,Manual,Diesel,5.8,157.0,10.0,23988.0
audi,A1,grey,2010,122.0,Automatic,Petrol,5.3,126.0,136600.0,12999.0
citroen,C3,grey,2021,83.0,Manual,Petrol,4.6,105.0,25584.0,15490.0
bmw,X5,brown,2014,218.0,Automatic,Diesel,5.8,154.0,75200.0,37500.0
ford,Kuga,silver,2021,120.0,Automatic,Diesel,4.4,116.0,20171.0,26900.0
ford,Transit Custom,black,2014,155.0,Manual,Diesel,6.5,172.0,229000.0,9990.0
ford,Focus,black,2017,120.0,Manual,Diesel,3.8,101.0,160000.0,23490.0
bmw,X1,silver,2012,116.0,Manual,Diesel,4.9,130.0,165000.0,9500.0
bmw,318,grey,2013,143.0,Manual,Diesel,4.5,119.0,140182.0,12900.0
audi,A8,red,2019,286.0,Automatic,Diesel Hybrid,7.6,139.0,29978.0,63770.0
hyundai,i30,brown,2021,120.0,Automatic,Petrol,5.2,118.0,51700.0,19450.0
mazda,3,grey,2019,150.0,Manual,Diesel,3.9,104.0,48000.0,19600.0
mazda,3,black,2011,105.0,Manual,Petrol,6.5,154.0,123000.0,7500.0
audi,Q3,silver,2022,150.0,Automatic,Petrol,6.5,148.0,20900.0,37350.0
audi,Q5,black,2011,239.0,Automatic,Diesel,7.5,139.0,106000.0,19450.0
audi,A6,blue,2016,218.0,Automatic,Diesel,5.3,138.0,205000.0,16250.0
jeep,Grand Cherokee,red,2017,468.0,Automatic,Petrol,14.0,139.0,65650.0,48900.0
hyundai,TUCSON,red,2021,136.0,Automatic,Diesel,4.4,117.0,17300.0,29500.0
audi,A4,grey,2019,150.0,Automatic,Petrol,5.9,135.0,52477.0,24880.0
alfa-romeo,Alfa Romeo Giulietta,white,2014,170.0,Manual,Petrol,5.8,139.0,110021.0,10960.0
hyundai,Getz,black,2009,67.0,Manual,Petrol,5.5,130.0,187367.0,2490.0
audi,A1,black,2010,117.0,Manual,Petrol,5.3,139.0,150000.0,5900.0
bmw,650,black,2007,367.0,Automatic,Petrol,11.9,139.0,110000.0,19950.0
bmw,X3,black,2013,313.0,Automatic,Diesel,6.1,162.0,263000.0,15900.0
ford,Kuga,blue,2021,190.0,Automatic,Diesel,4.8,125.0,47000.0,35500.0
audi,A1,yellow,2022,110.0,Automatic,Petrol,4.9,112.0,5180.0,28920.0
hyundai,i30,white,2016,110.0,Manual,Diesel,3.9,103.0,108000.0,10799.0
citroen,C5 Aircross,grey,2019,177.0,Automatic,Diesel,4.9,126.0,45500.0,25850.0
audi,Q2,silver,2018,190.0,Automatic,Diesel,4.9,128.0,69647.0,25288.0
maserati,Ghibli,blue,2015,411.0,Automatic,Petrol,5.8,139.0,56000.0,34900.0
bmw,523,blue,2005,177.0,Manual,Petrol,5.8,139.0,250490.0,5450.0
mazda,6,black,2017,150.0,Automatic,Diesel,4.9,129.0,84000.0,19490.0
ford,Fiesta,black,2019,140.0,Manual,Petrol,5.2,118.0,72973.0,14790.0
jaguar,F-Pace,black,2022,551.0,Automatic,Petrol,11.4,139.0,3000.0,81990.0
land-rover,Land Rover Defender,grey,2023,300.0,Automatic,Diesel,9.3,139.0,3500.0,92840.0
ford,Focus,grey,2016,125.0,Manual,Petrol,4.8,114.0,56609.0,13890.0
ford,Fiesta,black,2023,125.0,Automatic,Hybrid,5.3,120.0,32.0,24840.0
bmw,318,grey,2015,143.0,Automatic,Diesel,4.8,127.0,219884.0,14000.0
audi,A6,grey,2005,224.0,Automatic,Diesel,8.4,226.0,382400.0,5800.0
kia,Stonic,red,2023,101.0,Manual,Petrol,4.5,105.0,3000.0,32100.0
bmw,116,grey,2009,122.0,Manual,Petrol,5.8,139.0,213000.0,4690.0
audi,A4,grey,2002,131.0,Manual,Diesel,5.5,139.0,433000.0,2500.0
audi,A1,red,2022,110.0,Automatic,Petrol,5.9,133.0,8460.0,25945.0
mazda,2,red,2014,75.0,Manual,Petrol,5.0,115.0,94900.0,7250.0
ford,EcoSport,white,2021,101.0,Manual,Petrol,5.1,116.0,6500.0,18900.0
jeep,Gladiator,blue,2023,264.0,Automatic,Diesel,9.8,139.0,10.0,60488.0
audi,Q5,silver,2016,150.0,Manual,Diesel,5.1,133.0,134600.0,18490.0
bmw,216,red,2017,116.0,Manual,Diesel,3.9,103.0,59478.0,27199.0
hyundai,TUCSON,blue,2023,265.0,Automatic,Hybrid,1.4,120.0,10.0,39290.0
audi,TT RS,orange,2023,400.0,Automatic,Petrol,8.8,203.0,4000.0,84480.0
audi,A4,silver,2004,102.0,Manual,Petrol,7.9,187.0,220000.0,2000.0
chevrolet,Kalos,yellow,2006,72.0,Manual,Petrol,6.4,153.0,94076.0,1980.0
citroen,C3,white,2020,83.0,Manual,Petrol,4.2,96.0,27000.0,12700.0
bmw,X3,brown,2011,258.0,Automatic,Diesel,6.0,159.0,273630.0,12900.0
ford,Ka/Ka+,black,2010,69.0,Manual,Petrol,5.1,119.0,106000.0,3900.0
citroen,C5 Aircross,grey,2019,177.0,Automatic,Diesel,4.9,126.0,76995.0,24480.0
bmw,530,grey,2013,258.0,Automatic,Diesel,5.1,135.0,43500.0,29990.0
jaguar,E-Pace,red,2019,249.0,Automatic,Petrol,8.3,189.0,39200.0,34990.0
bmw,116,black,2009,122.0,Manual,Petrol,6.1,143.0,194000.0,4350.0
audi,A3,grey,2015,184.0,Manual,Diesel,4.2,139.0,45000.0,29000.0
citroen,C4 Picasso,grey,2016,150.0,Automatic,Diesel,4.3,112.0,65432.0,15980.0
ford,Kuga,white,2021,224.0,Unknown,Hybrid,1.2,120.0,12100.0,36900.0
fiat,Tipo,white,2017,120.0,Automatic,Diesel,3.7,98.0,153800.0,10900.0
hyundai,i20,red,2018,84.0,Manual,Petrol,5.8,139.0,47100.0,11770.0
ford,Transit Custom,silver,2016,125.0,Manual,Diesel,7.0,186.0,100000.0,20999.0
maserati,Grecale,white,2022,300.0,Automatic,Petrol,9.2,208.0,8500.0,89777.0
dacia,Dokker,white,2020,102.0,Manual,Petrol,6.2,139.0,24741.0,15945.0
bmw,i3,black,2018,170.0,Automatic,Electric,5.8,0.0,16600.0,23700.0
dacia,Duster,black,2019,114.0,Manual,Petrol,6.5,149.0,72000.0,13950.0
ford,B-Max,white,2013,101.0,Manual,Petrol,4.9,116.0,110020.0,7370.0
bmw,X5,brown,2017,306.0,Automatic,Petrol,8.5,197.0,170000.0,32900.0
ford,Ranger,black,2018,200.0,Automatic,Diesel,8.7,228.0,28000.0,18200.0
kia,Stonic,white,2019,84.0,Manual,Petrol,5.2,118.0,48300.0,14795.0
ford,Puma,green,2022,200.0,Manual,Petrol,6.7,155.0,17100.0,31470.0
audi,A4,silver,2021,163.0,Automatic,Diesel,5.8,139.0,23009.0,31996.0
citroen,C3 Aircross,white,2018,110.0,Automatic,Petrol,5.7,131.0,52100.0,17990.0
bmw,330,black,2004,231.0,Manual,Petrol,9.3,139.0,223000.0,8888.0
bmw,M6,black,2006,507.0,Automatic,Petrol,14.8,139.0,119970.0,39999.0
bmw,118,white,2015,136.0,Unknown,Petrol,5.8,139.0,71688.0,14500.0
honda,Civic,brown,2017,141.0,Manual,Petrol,6.2,146.0,89650.0,14250.0
audi,RS5,grey,2023,450.0,Automatic,Petrol,9.9,225.0,2900.0,97390.0
audi,A3,blue,2017,150.0,Manual,Petrol,5.3,120.0,91159.0,24300.0
audi,A3,grey,2016,125.0,Manual,Petrol,5.6,127.0,41500.0,23000.0
audi,A5,black,2017,190.0,Manual,Diesel,4.1,106.0,181130.0,19450.0
kia,Sportage,blue,2011,163.0,Automatic,Petrol,7.6,180.0,74228.0,13900.0
hyundai,SANTA FE,black,2017,200.0,Automatic,Diesel,6.6,174.0,77290.0,25690.0
citroen,Jumper,white,2017,131.0,Manual,Diesel,6.2,163.0,122268.0,17990.0
hyundai,i10,silver,2023,67.0,Manual,Petrol,4.8,109.0,15.0,17350.0
hyundai,TUCSON,white,2023,150.0,Automatic,Petrol,5.7,130.0,5000.0,32985.0
ford,Kuga,black,2021,190.0,Automatic,Hybrid,5.2,119.0,49990.0,26899.0
audi,A4,silver,2020,286.0,Automatic,Diesel,6.1,160.0,5903.0,41890.0
ford,Mondeo,black,2018,179.0,Manual,Diesel,4.4,115.0,60000.0,19998.0
ford,EcoSport,beige,2019,101.0,Manual,Petrol,5.3,120.0,12600.0,15990.0
hyundai,IONIQ,black,2021,218.0,Automatic,Electric,5.8,0.0,94500.0,36000.0
bmw,330,black,2009,245.0,Manual,Diesel,6.4,170.0,194000.0,7890.0
audi,A6,silver,2008,179.0,Manual,Diesel,6.0,139.0,244586.0,5000.0
kia,ProCeed / pro_cee'd,grey,2019,204.0,Automatic,Petrol,6.2,142.0,55213.0,27499.0
bmw,550,black,2007,367.0,Automatic,LPG,10.3,139.0,280400.0,9600.0
chevrolet,Camaro,blue,2019,453.0,Automatic,Petrol,11.1,139.0,13987.0,58490.0
ford,Puma,red,2021,125.0,Manual,Petrol,5.8,99.0,23818.0,22698.0
bmw,525,grey,2012,218.0,Automatic,Diesel,5.1,139.0,270000.0,9290.0
bmw,X1,grey,2019,140.0,Manual,Petrol,5.8,132.0,55000.0,29997.0
audi,A3,black,2011,160.0,Automatic,Petrol,6.7,156.0,47323.0,15490.0
hyundai,SANTA FE,grey,2011,197.0,Automatic,Diesel,7.5,197.0,88000.0,13999.0
audi,A5,grey,2012,245.0,Automatic,Diesel,5.8,154.0,158000.0,20999.0
hyundai,KONA,grey,2019,120.0,Manual,Petrol,5.7,129.0,52000.0,16950.0
ferrari,360,black,2003,400.0,Semi-automatic,Petrol,17.9,139.0,71500.0,78000.0
audi,A8,black,2015,262.0,Automatic,Diesel,6.0,157.0,145349.0,29450.0
alfa-romeo,Alfa Romeo Giulia,black,2020,200.0,Automatic,Petrol,6.4,149.0,99573.0,26990.0
bmw,318,grey,2008,143.0,Manual,Petrol,5.9,139.0,164100.0,5999.0
ford,Fiesta,red,2018,101.0,Manual,Petrol,4.3,97.0,39000.0,12900.0
hyundai,TUCSON,black,2007,141.0,Manual,Petrol,8.0,190.0,121300.0,4950.0
audi,A8,black,2016,262.0,Automatic,Diesel,6.0,157.0,132836.0,35970.0
audi,A4,blue,2013,177.0,Automatic,Diesel,4.9,129.0,145000.0,19800.0
audi,Q5,grey,2019,245.0,Automatic,Petrol,8.5,192.0,74518.0,38990.0
bmw,240,grey,2022,374.0,Automatic,Petrol,8.1,139.0,10519.0,56880.0
ford,Ranger,blue,2013,150.0,Manual,Diesel,7.8,206.0,89500.0,22000.0
ford,Fiesta,white,2023,125.0,Manual,Hybrid,5.0,114.0,59.0,23490.0
bmw,218,white,2019,150.0,Manual,Diesel,4.5,119.0,170000.0,13999.0
audi,A4,black,2007,102.0,Manual,Petrol,7.9,190.0,196000.0,5599.0
ford,EcoSport,grey,2018,125.0,Manual,Petrol,5.3,145.0,47100.0,16999.0
